,Dia,Euribor,precio_m2_Barcelona,precio_m2_Bilbao,precio_m2_Madrid,precio_m2_Sevilla,precio_m2_Valencia,IBEX35
2671,20161018,-0.073,3530.0,2753.0,2842.0,1822.0,1372.0,8865.300
2672,20161019,-0.073,3530.0,2753.0,2842.0,1822.0,1372.0,8950.100
2673,20161020,-0.073,3530.0,2753.0,2842.0,1822.0,1372.0,9061.200
2674,20161021,-0.074,3530.0,2753.0,2842.0,1822.0,1372.0,9100.400
2675,20161024,-0.07,3530.0,2753.0,2842.0,1822.0,1372.0,9216.200
2676,20161025,-0.071,3530.0,2753.0,2842.0,1822.0,1372.0,9139.700
2677,20161026,-0.07,3530.0,2753.0,2842.0,1822.0,1372.0,9173.300
2678,20161027,-0.07,3530.0,2753.0,2842.0,1822.0,1372.0,9197.200
2679,20161028,-0.069,3530.0,2753.0,2842.0,1822.0,1372.0,9201.300
2680,20161101,-0.069,3566.0,2760.0,2883.0,1835.0,1371.0,9040.700
2681,20161102,-0.071,3566.0,2760.0,2883.0,1835.0,1371.0,8873.400
2682,20161103,-0.071,3566.0,2760.0,2883.0,1835.0,1371.0,8879.900
2683,20161104,-0.071,3566.0,2760.0,2883.0,1835.0,1371.0,8791.600
2684,20161107,-0.07,3566.0,2760.0,2883.0,1835.0,1371.0,8918.800
2685,20161108,-0.07,3566.0,2760.0,2883.0,1835.0,1371.0,8937.000
2686,20161109,-0.07,3566.0,2760.0,2883.0,1835.0,1371.0,8901.500
2687,20161110,-0.071,3566.0,2760.0,2883.0,1835.0,1371.0,8756.800
2688,20161111,-0.069,3566.0,2760.0,2883.0,1835.0,1371.0,8639.200
2689,20161114,-0.07,3566.0,2760.0,2883.0,1835.0,1371.0,8658.200
2690,20161115,-0.071,3566.0,2760.0,2883.0,1835.0,1371.0,8687.100
2691,20161116,-0.073,3566.0,2760.0,2883.0,1835.0,1371.0,8638.500
2692,20161117,-0.075,3566.0,2760.0,2883.0,1835.0,1371.0,8718.000
2693,20161118,-0.077,3566.0,2760.0,2883.0,1835.0,1371.0,8622.900
2694,20161121,-0.078,3566.0,2760.0,2883.0,1835.0,1371.0,8614.600
2695,20161122,-0.079,3566.0,2760.0,2883.0,1835.0,1371.0,8651.500
2696,20161123,-0.078,3566.0,2760.0,2883.0,1835.0,1371.0,8627.500
2697,20161124,-0.079,3566.0,2760.0,2883.0,1835.0,1371.0,8657.200
2698,20161125,-0.079,3566.0,2760.0,2883.0,1835.0,1371.0,8674.400
2699,20161128,-0.079,3566.0,2760.0,2883.0,1835.0,1371.0,8619.300
2700,20161129,-0.079,3566.0,2760.0,2883.0,1835.0,1371.0,8667.000
2701,20161201,-0.079,3659.0,2748.0,2859.0,1865.0,1376.0,8669.200
2702,20161202,-0.076,3659.0,2748.0,2859.0,1865.0,1376.0,8607.100
2703,20161205,-0.078,3659.0,2748.0,2859.0,1865.0,1376.0,8664.700
